,OFTIC,CNAME_actual,PENDS,PDICITY,AMASKCD,MEAN,STDEV,BPS,CPS,CPX,DPS,EBI,EBT,EPS,GPS,GRM,NAV,NDT,NET,PRE,ROE,SAL
7044,MAA,MID-AMERICA APT,2022-03-31,QTR,104386,177.23809523809524,12.906993305587328,52.16722142857143,2.3372941176470587,38.33175,1.087,140.06,274.689,0.95,0.95,0.0,6092.940500000001,4477.134,109.88,111.756,11.018588235294118,476.078
7045,MAA,MID-AMERICA APT,2022-06-30,QTR,616,231.9090909090909,13.73874982497486,52.0247,2.399,42.393,1.25,179.219,313.363,1.82,1.82,0.0,6190.519,4457.746,209.78,213.099,11.572058823529412,495.04
7046,MAA,MID-AMERICA APT,2022-09-30,QTR,131583,210.29166666666663,17.726127036387414,51.8665,2.89,46.45425,1.25,164.031,301.557,1.05,1.05,0.0,6171.9,4480.155,121.389,124.106,12.125529411764706,520.783
7047,MAA,MID-AMERICA APT,2022-12-31,QTR,194617,200.1578947368421,14.345975656742883,52.1801,2.12,50.5155,1.4,208.554,292.338,1.67,1.67,0.0,6210.419,4376.244,192.699,198.028,12.679,527.965
7048,MAR,MARRIOTT INTNL,2015-03-31,QTR,25202,81.36842105263158,9.304780887716866,-9.182,0.66,75.0,0.2,332.0,429.0,0.73,0.73,95.731,-2537.0,3908.0,207.0,307.0,-34.96,3513.0
7049,MAR,MARRIOTT INTNL,2015-06-30,QTR,87259,85.42592592592592,7.177292857584455,-11.3468,1.77,84.0,0.25,369.0,457.0,0.82,0.87,95.698,-3033.0,3777.0,228.0,336.0,-32.75,3689.0
7050,MAR,MARRIOTT INTNL,2015-09-30,QTR,25202,87.9090909090909,7.077493136055245,-13.9379,1.23,59.0,0.25,339.0,431.0,0.78,0.78,95.665,-3589.0,4209.0,210.0,309.0,-25.37,3578.0
7051,MAR,MARRIOTT INTNL,2015-12-31,QTR,141579,82.0952380952381,7.435756598388371,-13.9417,1.33,87.0,0.25,310.0,401.0,0.77,0.77,95.632,-3590.0,4011.0,202.0,284.0,-22.51,3706.0
7052,MAR,MARRIOTT INTNL,2016-03-31,QTR,146109,82.61538461538461,7.828547365006732,-14.4256,1.286,42.0,0.25,375.0,458.0,0.87,0.85,95.599,-3667.0,4060.0,226.0,336.0,-24.91,3772.0
7053,MAR,MARRIOTT INTNL,2016-06-30,QTR,104841,74.5,8.885284230798078,-13.6085,1.802,36.0,0.3,403.0,494.0,1.03,0.96,95.566,-3462.0,3681.0,265.0,369.0,-29.74,3902.0
7054,MAR,MARRIOTT INTNL,2016-09-30,QTR,105593,77.0,4.552721463835968,14.957700000000004,1.29,54.0,0.3,378.0,474.0,0.91,0.26,95.34,5841.0,7744.0,235.0,348.0,79.02,3774.0
7055,MAR,MARRIOTT INTNL,2016-12-31,QTR,141579,77.28571428571429,5.915150969249304,13.8746,1.14,67.0,0.3,577.0,756.0,0.85,0.62,16.17,5357.0,7648.0,334.0,519.0,23.86,5456.0
7056,MAR,MARRIOTT INTNL,2017-03-31,QTR,79192,126.23333333333332,11.050615003429584,13.56,1.35,48.0,0.3,585.0,750.0,1.01,0.94,92.39,5168.0,7732.0,395.0,533.0,30.02,5561.0
7057,MAR,MARRIOTT INTNL,2017-06-30,QTR,156383,94.25806451612904,6.8991194700748295,13.1043,2.03,56.0,0.33,646.0,834.0,1.08,1.08,92.54222222222222,4901.0,7815.0,415.216,593.0,32.99,5795.0
7058,MAR,MARRIOTT INTNL,2017-09-30,QTR,104841,105.85,8.57336757516831,12.38,1.63,51.0,0.33,654.0,831.0,1.1,1.04,92.69444444444444,4512.0,8161.0,413.0,602.0,35.1,5660.0
7059,MAR,MARRIOTT INTNL,2017-12-31,QTR,82324,108.6,9.81107246212884,10.3899,1.406,85.0,0.33,629.0,808.0,1.12,0.54,92.84666666666666,3731.0,7855.0,415.0,579.0,40.28,5875.0
7060,MAR,MARRIOTT INTNL,2018-03-31,QTR,132128,134.23809523809524,13.5827271264086,10.0507,1.86,64.0,0.33,596.0,770.0,1.34,1.09,92.99888888888889,3566.0,8145.0,487.0,593.0,54.5,5006.0
7061,MAR,MARRIOTT INTNL,2018-06-30,QTR,118385,145.43478260869566,9.898696364841188,8.1474,1.27,324.0,0.41,752.0,939.0,1.47,1.71,93.15111111111112,2841.0,8625.0,527.77,688.0,16.47,5346.0
7062,MAR,MARRIOTT INTNL,2018-09-30,QTR,132128,152.41176470588235,10.362545678605064,6.7953,1.982,74.0,0.41,728.0,900.0,1.7,1.38,93.30333333333334,2324.0,8954.0,598.0,726.0,23.16,5049.0
7063,MAR,MARRIOTT INTNL,2018-12-31,QTR,79192,148.45454545454547,12.93105259490198,6.5615,1.54,94.0,0.41,680.0,864.0,1.44,0.92,93.45555555555556,2225.0,9031.0,497.0,603.0,87.4,5289.0
7064,MAR,MARRIOTT INTNL,2019-03-31,QTR,118385,141.0,14.422205101855962,4.798,0.4399999999999999,66.0,0.41,655.0,821.0,1.41,1.09,93.60777777777778,1603.0,9998.0,482.0,577.0,100.73,5012.0
7065,MAR,MARRIOTT INTNL,2019-06-30,QTR,186812,133.70833333333334,9.923530081345165,3.75,1.74,76.0,0.48,786.0,952.0,1.56,0.69,93.76,1240.0,10130.0,525.0,691.0,147.73,5305.0
7066,MAR,MARRIOTT INTNL,2019-09-30,QTR,132128,137.95238095238096,10.042291523731976,2.5635,1.36,93.0,0.48,734.0,901.0,1.47,1.16,93.83,838.0,10503.0,488.0,654.0,187.87,5284.0
7067,MAR,MARRIOTT INTNL,2019-12-31,QTR,159999,140.36363636363637,14.509587813860827,2.1697,1.5,418.0,0.48,603.0,901.0,1.57,0.85,93.78,703.0,10715.0,517.0,655.0,67.099,5371.0
7068,MAR,MARRIOTT INTNL,2020-03-31,QTR,138869,115.57692307692308,21.0355376958576,-0.0617,1.57,59.0,0.48,192.0,442.0,0.26,0.0899999999999999,93.87333333333332,-20.0,10473.0,85.0,97.0,99.56,4681.0
7069,MAR,MARRIOTT INTNL,2020-06-30,QTR,160163,127.28125,25.690759447080215,-0.24,3.04,20.0,0.24,-109.0,61.0,-0.64,-0.72,93.96666666666668,-79.0,9515.0,-210.0,-253.0,424.24,1464.0
7070,MAR,MARRIOTT INTNL,2020-09-30,QTR,79192,100.22222222222224,17.109001979015282,0.7061,0.3599999999999999,18.0,0.0,147.0,327.0,0.0599999999999999,0.31,94.06,229.0,9418.0,20.0,22.0,748.9200000000001,2254.0
7071,MAR,MARRIOTT INTNL,2020-12-31,QTR,104841,101.10526315789474,13.43666103052104,1.3255,0.0499999999999999,38.0,0.0,148.0,317.0,0.12,-0.5,93.09,430.0,9499.0,39.0,37.0,1073.6,2172.0
7072,MAR,MARRIOTT INTNL,2021-03-31,QTR,104841,163.20833333333334,13.00494610478666,0.72,0.08,30.0,0.0,138.0,296.0,0.1,-0.03,94.17,234.0,9580.0,34.0,31.0,1398.28,2316.0
7073,MAR,MARRIOTT INTNL,2021-06-30,QTR,192469,136.55769230769232,17.349540007203025,2.44,0.3,40.0,0.0,406.0,558.0,0.79,1.28,94.66,796.0,9524.0,260.0,301.0,1722.96,3149.0
7074,MAR,MARRIOTT INTNL,2021-09-30,QTR,124805,149.5,15.093299583182343,2.82,1.88,44.0,0.0,527.0,683.0,0.99,0.67,94.83,918.0,9071.0,327.0,424.0,2047.64,3946.0
7075,MAR,MARRIOTT INTNL,2021-12-31,QTR,190784,148.35454545454547,8.850012840257763,4.3334,1.31,69.0,0.0,578.0,741.0,1.3,1.42,94.89,1414.0,8745.0,430.0,491.0,2372.32,4446.0
7076,MAR,MARRIOTT INTNL,2022-03-31,QTR,81050,165.19230769230768,22.49772068226992,5.414,1.209,49.0,0.0,605.0,759.0,1.25,1.14,94.81,1772.0,8427.0,413.0,512.0,2697.0,4199.0
7077,MAR,MARRIOTT INTNL,2022-06-30,QTR,190784,176.3,14.045415060101512,5.4456,1.97,70.0,0.3,857.0,1019.0,1.8,2.06,94.73,1772.0,8385.0,593.0,770.0,3021.68,5338.0
7078,MAR,MARRIOTT INTNL,2022-09-30,QTR,146109,183.625,13.306013678032947,3.2668,2.68,73.0,0.3,815.0,985.0,1.69,1.94,94.33,1063.0,8514.0,551.0,795.5,3346.36,5313.0
7079,MAR,MARRIOTT INTNL,2022-12-31,QTR,25202,171.52941176470588,15.882843129690375,1.8287,1.39,140.0,0.4,926.0,1090.0,1.96,2.12,95.02,568.0,9696.0,622.0,821.0,3671.04,5923.0
7080,MAS,MASCO,2015-03-31,QTR,131860,30.928571428571427,2.615465415687874,2.2446,-0.44,32.0,0.09,181.0,215.0,0.2,0.18,28.2,959.0,2149.0,70.0,124.0,33.08,2018.0
7081,MAS,MASCO,2015-06-30,QTR,79513,27.33333333333333,2.2572634084745404,0.3824000000000001,0.8500000000000001,37.0,0.09,280.0,311.0,0.38,0.3,33.02,131.0,1918.0,130.0,218.0,20.778571428571425,1929.0
7082,MAS,MASCO,2015-09-30,QTR,50254,30.25,3.105295017040594,-0.4791,0.84,42.0,0.09,257.0,289.0,0.34,0.32,31.92,28.0,1890.0,115.0,196.0,8.477142857142855,1839.0
7083,MAS,MASCO,2015-12-31,QTR,16042,27.73333333333333,2.4630604269214884,0.1748,0.83,46.0,0.095,219.0,252.0,0.29,0.22,31.02,58.0,1707.0,96.0,166.0,-3.8242857142857143,1715.0
7084,MAS,MASCO,2016-03-31,QTR,131860,38.72727272727273,1.5550504230351572,-0.3833,-0.2999999999999999,37.0,0.095,237.0,269.0,0.32,0.32,33.08,84.0,1926.0,105.0,177.0,-16.125714285714288,1720.0
7085,MAS,MASCO,2016-06-30,QTR,120131,31.535714285714285,1.714915177474987,-0.3587,0.6499999999999999,42.0,0.095,342.0,376.0,0.46,0.45,34.98,70.0,1905.0,152.0,258.0,-28.42714285714286,2001.0
7086,MAS,MASCO,2016-09-30,QTR,7924,34.611111111111114,2.89297097215849,-0.302,0.81,38.0,0.095,275.0,309.0,0.41,0.4,32.9,103.0,1773.0,136.0,232.0,-40.72857142857143,1877.0
7087,MAS,MASCO,2016-12-31,QTR,120131,38.92857142857143,3.1246977875846267,-0.94,1.07,63.0,0.1,221.0,255.0,0.33,0.3,32.82,-103.0,1806.0,105.0,176.0,-53.03,1759.0
7088,MAS,MASCO,2017-03-31,QTR,73010,45.8235294117647,3.339822115728006,-0.8478,-0.4599999999999999,37.0,0.1,255.0,286.0,0.41,0.43,34.33,-59.0,2116.0,131.0,214.0,-46.29,1777.0
7089,MAS,MASCO,2017-06-30,QTR,157466,37.4,0.8944271909999161,-0.4154,0.95,40.0,0.1,357.0,390.0,0.6,0.49,35.83,70.0,2092.0,192.0,311.0,-384.96,2057.0
7090,MAS,MASCO,2017-09-30,QTR,120357,40.40909090909091,2.1747269321542944,-0.5104,0.99,36.0,0.1,296.0,327.0,0.5,0.46,33.63,60.0,1868.0,158.0,257.0,-435.86,1936.0
7091,MAS,MASCO,2017-12-31,QTR,137592,43.18181818181818,2.3159525823376352,-0.19,0.904,60.0,0.105,265.0,282.0,0.44,0.27,32.924,176.0,1783.0,137.0,225.0,-329.93,1874.0
7092,MAS,MASCO,2018-03-31,QTR,181641,40.48,5.197114584074512,-0.23,-0.18,40.0,0.105,250.0,284.0,0.45,0.47,32.6,183.0,2618.0,140.0,206.0,-224.0,1920.0
7093,MAS,MASCO,2018-06-30,QTR,50254,49.23076923076923,3.370307754341487,-0.11,1.13,63.0,0.105,380.0,419.0,0.75,0.68,32.65,126.0,2588.0,233.0,332.0,-439.62,2297.0
7094,MAS,MASCO,2018-09-30,QTR,131860,46.0,3.683941988065037,0.1199999999999999,1.18,57.0,0.105,320.0,361.0,0.65,0.58,31.75,207.0,2404.0,198.0,282.0,-326.5433333333333,2101.0
7095,MAS,MASCO,2018-12-31,QTR,16042,46.6,1.1401754250991378,-0.378,1.256,59.0,0.12,315.0,355.0,0.64,0.64,32.288,69.0,2420.0,190.0,274.0,-213.46666666666667,2041.0
7096,MAS,MASCO,2019-03-31,QTR,16042,51.11764705882353,4.0908793819479765,0.1429,-0.4499999999999999,38.0,0.12,230.0,270.0,0.44,0.39,31.4,42.0,2750.0,129.0,187.0,-100.39,1908.0
7097,MAS,MASCO,2019-06-30,QTR,16042,42.25,4.351457822981303,0.24,1.19,33.0,0.12,399.0,441.0,0.88,0.82,34.5,71.0,2677.0,254.0,354.0,-214.35,2275.0
7098,MAS,MASCO,2019-09-30,QTR,176478,45.5,4.014397167120442,-0.5,1.37,40.0,0.12,326.0,362.0,0.68,0.44,34.4,23.0,2504.0,196.0,278.0,-200.99,1947.0
7099,MAS,MASCO,2019-12-31,QTR,120131,47.5,3.4641016151377557,-0.1971,0.81,51.0,0.13,257.0,290.0,0.54,1.59,34.59,-56.0,2076.0,152.0,219.0,-187.63,1639.0
7100,MAS,MASCO,2020-03-31,QTR,150416,66.28571428571429,3.8114921654743714,-1.3252,-0.3400000000000001,24.0,0.135,228.0,261.0,0.46,1.92,34.79,-165.0,2009.0,127.0,183.0,-174.27,1581.0
7101,MAS,MASCO,2020-06-30,QTR,137592,46.52777777777778,6.643157076850764,-0.5223,1.1,21.0,0.14,344.0,376.0,0.84,0.8500000000000001,35.77,37.0,1690.0,221.0,312.0,-91.32,1764.0
7102,MAS,MASCO,2020-09-30,QTR,137592,49.33720930232558,6.253304774117971,0.5413000000000001,1.08,27.0,0.135,425.0,458.0,1.04,1.05,37.97,341.0,1466.0,272.0,392.0,-8.369999999999976,1983.0
7103,MAS,MASCO,2020-12-31,QTR,47949,62.578947368421055,3.8088462743356377,0.7552,1.46,42.0,0.14,309.0,343.0,0.75,0.75,35.6,421.0,1469.0,195.0,281.0,74.58000000000004,1860.0
7104,MAS,MASCO,2021-03-31,QTR,129546,72.07142857142857,6.485147867022221,0.8547,-0.3500000000000001,30.0,0.14,366.0,409.0,0.89,0.34,35.6,217.0,2123.0,230.0,333.0,157.53000000000006,1970.0
7105,MAS,MASCO,2021-06-30,QTR,137592,66.18181818181819,4.792038852475673,-0.6248,0.2233333333333333,23.0,0.235,438.0,473.0,1.14,-0.14,36.3,60.0,2191.0,290.0,415.0,240.4800000000001,2179.0
7106,MAS,MASCO,2021-09-30,QTR,176478,69.82352941176471,3.4502770562240173,0.4096999999999999,0.7966666666666667,29.0,0.235,385.0,421.0,0.99,0.89,34.2,126.0,2106.0,244.0,351.0,323.43000000000006,2204.0
7107,MAS,MASCO,2021-12-31,QTR,129546,67.54545454545455,7.257597899630929,0.23,1.37,46.0,0.235,265.0,301.0,0.67,0.55,30.7,56.0,2033.0,165.0,230.0,406.3800000000001,2022.0
7108,MAS,MASCO,2022-03-31,QTR,16042,52.27272727272727,6.265413893384159,-1.57,-0.94,27.0,0.28,356.0,390.0,0.95,0.97,32.12,-253.5,2740.0,230.0,332.0,489.33000000000015,2201.0
7109,MAS,MASCO,2022-06-30,QTR,73010,72.21875,6.625628900967319,-2.3896,1.7200000000000002,43.0,0.28,414.0,450.0,1.14,1.18,32.95,-563.0,3014.0,265.0,375.0,572.2800000000002,2352.0
7110,MAS,MASCO,2022-09-30,QTR,176478,62.09090909090909,8.354691245094926,-1.9333,1.52,67.0,0.28,351.0,385.0,0.98,0.97,31.53,-436.0,2887.0,222.0,291.5,655.2300000000002,2204.0
7111,MAS,MASCO,2022-12-31,QTR,186679,62.76923076923077,7.2013175432676455,-1.1617,1.32,87.0,0.28,234.0,269.0,0.65,0.51,29.54,-262.0,2494.0,148.0,208.0,738.1800000000002,1923.0
7112,MCD,MCDONALD'S CORP,2018-09-30,QTR,141558,185.25,10.655202172335043,-8.8113,3.17,703.8,1.01,2417.7,2747.9,2.1,2.1,18.44,-6792.6,29320.7,1637.3,2158.7,-103.6,5369.4
7113,MCD,MCDONALD'S CORP,2018-12-31,QTR,167438,181.41176470588235,8.796723989143715,-8.1182,1.95,873.8,1.16,2139.5,2518.5,1.97,1.82,17.48,-6258.4,30209.3,1527.5,1891.4,-93.63,5163.0
7114,MCD,MCDONALD'S CORP,2019-03-31,QTR,59704,222.90625,13.641396615189484,-8.5801,2.62,515.3,1.16,2094.0,2486.6,1.78,1.72,51.18000000000001,-6550.9,31370.8,1375.4,1831.3,-85.9,4955.6
7115,MCD,MCDONALD'S CORP,2019-06-30,QTR,141558,198.91666666666663,7.452374037035363,-8.966,2.5,597.8,1.16,2351.9,2670.099,2.05,1.97,52.97,-6808.8,43954.2,1578.52,2085.8,-94.52,5341.3
7116,MCD,MCDONALD'S CORP,2019-09-30,QTR,59704,216.07142857142856,10.66641864791021,-11.4184,2.99,548.7,1.16,2411.3,2688.1495,2.11,2.11,53.46,-8599.2,44243.7,1609.48,2152.2,-82.675,5430.6
7117,MCD,MCDONALD'S CORP,2019-12-31,QTR,54256,233.76666666666668,10.163095283776814,-11.0,2.5,731.9,1.25,2292.6,2706.2,1.97,2.08,53.21,-8210.3,33278.7,1488.2,2026.8,-70.83,5349.0
7118,MCD,MCDONALD'S CORP,2020-03-31,QTR,167438,241.9078947368421,15.419299622663962,-12.4995,2.06,482.5,1.25,1693.6,2114.9,1.47,1.47,51.06,-9293.4,33772.8,1106.9,1444.9,-50.59,4714.4
7119,MCD,MCDONALD'S CORP,2020-06-30,QTR,161203,217.54054054054052,24.675217655906607,-12.7175,-0.2799999999999998,305.0,1.25,973.1,1398.8,0.66,0.65,47.55,-9463.1,35506.3,492.8,648.7,-21.02,3761.5
7120,MCD,MCDONALD'S CORP,2020-09-30,QTR,161203,199.53061224489795,14.98346594418929,-11.3704,3.92,390.2,1.25,2387.7,2827.8,2.22,2.35,54.89,-8472.1,34148.4,1658.35,2078.1,-74.27,5418.1
7121,MCD,MCDONALD'S CORP,2020-12-31,QTR,191829,217.72727272727272,15.211576034538474,-10.5018,2.65,463.1,1.29,2000.9,2465.2,1.7,1.84,53.62,-7824.9,31747.7,1270.7,1688.0,-62.38,5313.8
7122,MCD,MCDONALD'S CORP,2021-03-31,QTR,157721,280.96666666666664,16.323845033161344,-9.6978,2.83,368.7,1.29,2146.3,2600.2,1.92,2.05,53.38,-7235.5,32703.5,1439.6,1817.7,-76.47,5124.6
7123,MCD,MCDONALD'S CORP,2021-06-30,QTR,129743,241.80434782608697,11.637262965494216,-7.7772,2.299,482.6,1.29,2593.1,3056.5,2.37,2.95,55.84,-5808.0,32373.2,1784.8,2278.0,-75.742,5887.9
7124,MCD,MCDONALD'S CORP,2021-09-30,QTR,194536,257.8048780487805,12.965761667166191,-7.595,3.48,501.5,1.29,2880.5,2964.6,2.76,2.86,56.44,-5675.0,30822.2,2077.18,2585.4,-103.296,6201.3
7125,MCD,MCDONALD'S CORP,2021-12-31,QTR,195516,266.9942857142857,14.670697943562894,-6.1577,3.55,687.2,1.38,2451.1,3317.8,2.23,2.18,55.2,-4601.0,30913.5,1680.76,2161.8,-130.85,6009.1
7126,MCD,MCDONALD'S CORP,2022-03-31,QTR,70021,284.1351351351352,16.668603491064953,-8.1012,2.85,401.2,1.38,2439.7,2919.4,2.28,1.48,53.83,-5990.8,31653.1,1706.5,2168.3,-128.89,5665.6
7127,MCD,MCDONALD'S CORP,2022-06-30,QTR,104948,284.3642857142857,15.154420313111798,-8.6581,0.8300000000000001,437.9,1.38,2594.5,3056.7,2.55,1.6,57.74,-6369.8,32704.0,1893.8,2719.292,-125.72,5718.4
7128,MCD,MCDONALD'S CORP,2022-09-30,QTR,195516,273.77777777777777,15.998397355632786,-8.9653,3.29,531.2,1.38,2763.9,3229.5,2.68,2.68,58.69,-6566.2,32037.9,1981.6,2536.2,-122.55,5872.1
7129,MCD,MCDONALD'S CORP,2022-12-31,QTR,157721,283.7,17.85023905954087,-8.1969,3.29,528.9,1.52,3343.8,3435.2,2.59,2.59,57.52,-6003.4,33319.7,1903.4,2338.9,-121.14,5926.5
7130,MCD,MCDONALDS CP,2015-03-31,QTR,59704,118.44827586206895,9.84372971887816,11.9,1.76,392.6,0.85,1580.5,1966.6,1.01,0.84,14.3,11403.3,12657.0,977.25,1449.1,32.23,5958.9
7131,MCD,MCDONALDS CP,2015-06-30,QTR,18678,97.5,8.53982268133077,11.2135,1.58,415.9,0.85,1894.3,2286.5,1.29,1.26,16.7,10560.9,13903.1,1233.998,1757.4,44.95,6497.7
7132,MCD,MCDONALDS CP,2015-09-30,QTR,105973,103.0,7.311261550139309,9.0501,2.08,412.7,0.85,2030.3,2418.0,1.4,1.4,15.8,8309.8,15538.0,1309.2,1878.4,55.5,6615.1
7133,MCD,MCDONALDS CP,2015-12-31,QTR,81508,100.75,8.301606270274847,7.8164,1.5,592.7,0.89,1880.4,2270.1,1.31,1.31,15.2,7087.9,16436.6,1206.2,1710.8,62.67,6341.3
7134,MCD,MCDONALDS CP,2016-03-31,QTR,32965,128.92857142857142,8.579620627387325,4.4008,1.92,391.8,0.89,1780.3,2164.0,1.23,1.23,15.4,3863.0,20042.5,1098.6,1576.4,80.26,5903.9
7135,MCD,MCDONALDS CP,2016-06-30,QTR,59704,126.13636363636364,11.548223753524688,0.75,1.43,352.5,0.89,2087.0,2470.3,1.45,1.25,29.08,640.0,22882.0,1263.1,1820.4,56.1,6265.0
7136,MCD,MCDONALDS CP,2016-09-30,QTR,54256,132.44444444444446,10.83144779971304,-1.9558,2.66,405.3,0.89,2265.3,2635.9,1.62,1.5,42.76,-1624.1,23740.3,1376.52,2032.5,-2.835000000000001,6424.1
7137,MCD,MCDONALDS CP,2016-12-31,QTR,161203,128.1818181818182,10.43856486130332,-2.6905,0.98,671.5,0.94,1953.0,2331.9,1.43,1.44,16.9,-2204.3,24655.1,1182.36,1718.9,-61.77,6028.9
7138,MCD,MCDONALDS CP,2017-03-31,QTR,115528,181.30434782608697,9.107613112160104,-2.4918,1.87,427.7,0.94,2034.0,2359.3,1.47,1.47,10.49,-2030.8,24794.9,1214.8,1807.5,-57.37,5675.9
7139,MCD,MCDONALDS CP,2017-06-30,QTR,59704,131.2,9.202974347574012,-2.4699,1.48,368.7,0.94,2337.8,2677.3,1.73,1.7,14.78,-2000.6,25968.4,1420.6,2104.1,-78.7725,6049.7
7140,MCD,MCDONALDS CP,2017-09-30,QTR,133490,157.35294117647058,10.536753432890302,-4.3623,2.07,416.9,0.94,2340.4,2696.2,1.76,2.32,19.07,-3477.6,25947.2,1431.76,2080.5,-100.17499999999998,5754.6
7141,MCD,MCDONALDS CP,2017-12-31,QTR,21153,172.53571428571428,8.071358336539493,-4.1154,1.38,640.4,1.01,2144.2,2487.0,1.71,0.8700000000000001,17.31,-3268.0,27072.6,1398.7,1885.1,-121.5775,5340.2
7142,MCD,MCDONALDS CP,2018-03-31,QTR,153690,193.53571428571428,10.311741394255897,-6.0097,2.06,552.8,1.01,2143.1,2506.0,1.79,1.72,15.96,-4718.8,28401.5,1427.4,1887.9,-142.98,5138.9
7143,MCD,MCDONALDS CP,2018-06-30,QTR,159078,189.1818181818182,9.48503606165571,-7.5419,1.7,611.0,1.01,2354.3,2719.3,1.99,1.9,17.9,-5851.0,29356.9,1564.5,2110.1,-118.41,5353.9
7144,MCHP,MICROCHIP TECH,2015-03-31,QTR,111000,26.181818181818183,2.1940000828706374,5.06,0.405,29.458,0.179,177.419,203.518,0.34,0.225,58.3,2061.026,2320.1279999999983,148.795,168.109,27.68,547.19
7145,MCHP,MICROCHIP TECH,2015-06-30,QTR,78129,26.15625,1.8593793767455484,5.16005,0.4166666666666667,33.611,0.179,174.317,200.08,0.345,0.3,58.3,2098.882,2258.4379999999983,148.942,168.311,28.77,533.952
7146,MCHP,MICROCHIP TECH,2015-09-30,QTR,108315,26.0,1.0,5.2601,0.4283333333333333,29.943,0.179,170.077,241.186,0.33,0.15,57.9,2129.381,2196.7479999999987,142.906,161.546,29.86,559.432
7147,MCHP,MICROCHIP TECH,2015-12-31,QTR,122141,24.02777777777778,1.8979262849242948,5.574966666666667,0.44,17.869,0.1795,162.605,190.471,0.32,0.14,57.92,2126.344,2135.057999999999,138.436,153.857,30.950000000000003,552.013
7148,MCHP,MICROCHIP TECH,2016-03-31,QTR,149799,34.40625,3.179196701474551,5.889833333333334,0.465,17.963333333333335,0.17975,178.421,205.798,0.35,0.155,58.4,2150.919,2073.367999999999,153.028,172.008,32.04,568.438
7149,MCHP,MICROCHIP TECH,2016-06-30,QTR,130038,25.58333333333333,3.803781013675735,6.2047,0.52,18.057666666666663,0.18,231.13,344.271,0.42,-0.255,55.8,2532.549,2011.6779999999992,193.98,212.024,33.13,843.998
7150,MCHP,MICROCHIP TECH,2016-09-30,QTR,149799,27.694444444444443,2.941560432453799,5.835,0.475,18.152,0.18025,266.342,298.764,0.47,0.07,57.21,2519.512,1949.9879999999996,219.611,228.816,34.78,873.835
7151,MCHP,MICROCHIP TECH,2016-12-31,QTR,186161,31.78125,3.434961183671998,5.93,0.62,15.692,0.1805,289.089,321.266,0.525,0.23,57.8,2566.898,1888.2979999999995,246.548,268.901,9.689999999999998,881.187
7152,MCHP,MICROCHIP TECH,2017-03-31,QTR,81187,53.22222222222222,5.458997489903366,7.14,0.675,22.972,0.18075,321.172,355.144,0.58,0.285,59.2,3270.711,1826.608,276.911,302.407,9.49,902.666
7153,MCHP,MICROCHIP TECH,2017-06-30,QTR,117325,40.833333333333336,4.69130401203475,7.3317,0.71,22.13,0.181,364.295,395.251,0.655,0.35,60.4,3412.554,1764.918,319.053,349.564,9.55,972.141
7154,MCHP,MICROCHIP TECH,2017-09-30,QTR,186161,45.73809523809524,4.53216021235748,7.6186,0.715,59.895,0.18,390.511,422.153,0.705,0.385,61.0,3546.124,1703.228,344.101,378.579,9.89,1012.139
7155,MCHP,MICROCHIP TECH,2017-12-31,QTR,55594,49.61538461538461,5.712390940439059,6.8085,0.73,66.387,0.1815,391.669,425.342,0.68,-0.535,61.41,3185.075,1940.03,341.151,373.012,10.14,994.205
7156,MCHP,MICROCHIP TECH,2018-03-31,QTR,109134,47.833333333333336,7.066352194260722,6.9979,0.715,58.388,0.182,395.6,429.668,0.7,0.2899999999999999,61.7,3279.8,871.7,351.3,383.3,10.87,1002.3
7157,MCHP,MICROCHIP TECH,2018-06-30,QTR,109134,54.625,4.548351349665063,10.8788,0.6,89.4,0.182,473.5,512.6,0.805,0.07,62.2,5123.8,5646.799999999999,405.8,420.6,9.66,1216.8
7158,MCHP,MICROCHIP TECH,2018-09-30,QTR,122141,57.7,5.5687620806702745,10.9441,0.97,72.0,0.182,579.3,630.4,0.905,0.19,61.7,5170.2,10421.9,454.6,471.1,8.83,1513.3
7159,MCHP,MICROCHIP TECH,2018-12-31,QTR,189318,55.29166666666666,7.34369962909869,10.89,0.985,27.4,0.1825,530.0,580.2,0.83,0.1,62.22,5161.1,10106.1,405.6,420.3,7.85,1416.0
7160,MCHP,MICROCHIP TECH,2019-03-31,QTR,81187,55.30555555555556,3.4561917536370124,11.125,0.805,40.1,0.1825,484.1,545.9,0.74,0.35,62.2,5287.5,9876.1,370.4,375.5,7.09,1329.8
7161,MCHP,MICROCHIP TECH,2019-06-30,QTR,149799,48.45,2.9669475522458724,11.11,0.75,23.9,0.1825,478.5,537.1,0.705,0.1,62.01,5288.3,9648.2,357.6,378.4,27.05,1322.6
7162,MCHP,MICROCHIP TECH,2019-09-30,QTR,55594,53.42105263157895,5.525856288331994,11.225,0.775,17.7,0.183,490.8,540.2,0.715,0.215,62.24,5361.3,9397.5,365.7,391.1,6.870000000000001,1337.8
7163,MCHP,MICROCHIP TECH,2019-12-31,QTR,48085,51.8,4.404543109109048,11.724,0.765,14.1,0.183,452.1,493.5,0.66,0.6,61.5,5616.6,9178.2,340.8,362.6,6.21,1287.4
7164,MCHP,MICROCHIP TECH,2020-03-31,QTR,104889,71.79310344827586,6.804039295809241,11.385,0.72,11.9,0.1835,485.7,548.1,0.73,0.195,62.0,5585.5,9079.2,375.5,403.7,6.7,1326.4
